REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
205942	204682	502499	501239	1261	1261	96.4	NC_004829	NC_018407
389352	388974	355785	355407	379	379	99.2	NC_004829	NC_018407
56719	57406	56696	57383	688	688	100.0	NC_004829	NC_018407
102405	105264	102385	105244	2860	2860	99.8	NC_004829	NC_018407
500056	502192	263632	265702	2137	2071	80.3	NC_004829	NC_018407
631736	630431	579514	578209	1306	1306	99.3	NC_004829	NC_018407
843487	843184	796026	795723	304	304	99.0	NC_004829	NC_018407
961193	958784	902416	900619	2410	1798	94.6	NC_004829	NC_018407
71747	72005	71731	71989	259	259	100.0	NC_004829	NC_018407
214087	214414	222204	222531	328	328	100.0	NC_004829	NC_018407
700812	699441	645697	644326	1372	1372	99.5	NC_004829	NC_018407
863982	864357	816520	816895	376	376	96.7	NC_004829	NC_018407
353172	354543	338634	340005	1372	1372	99.5	NC_004829	NC_018407
515547	515895	455178	455526	349	349	100.0	NC_004829	NC_018407
625275	624534	573055	572314	742	742	98.7	NC_004829	NC_018407
765421	764434	710196	709206	988	991	98.7	NC_004829	NC_018407
919247	923060	871782	875592	3814	3811	95.8	NC_004829	NC_018407
418682	419894	385107	386319	1213	1213	100.0	NC_004829	NC_018407
568201	566422	510627	508848	1780	1780	96.1	NC_004829	NC_018407
706313	705746	651195	650628	568	568	99.4	NC_004829	NC_018407
671805	670827	616793	615815	979	979	98.7	NC_004829	NC_018407
746706	744834	691458	689610	1873	1849	98.2	NC_004829	NC_018407
948063	947496	889278	888711	568	568	99.4	NC_004829	NC_018407
16738	15211	16706	15179	1528	1528	99.4	NC_004829	NC_018407
144543	144813	143348	143618	271	271	100.0	NC_004829	NC_018407
146652	147012	145457	145817	361	361	99.1	NC_004829	NC_018407
201904	203371	211438	212893	1468	1456	98.5	NC_004829	NC_018407
396720	396033	363162	362475	688	688	99.1	NC_004829	NC_018407
629433	628062	577214	575843	1372	1372	99.3	NC_004829	NC_018407
845333	843527	797872	796066	1807	1807	97.6	NC_004829	NC_018407
391796	391100	358232	357536	697	697	99.1	NC_004829	NC_018407
507811	507145	447338	446777	667	562	96.2	NC_004829	NC_018407
843179	842558	795718	795097	622	622	99.5	NC_004829	NC_018407
848571	847890	801101	800420	682	682	100.0	NC_004829	NC_018407
850353	848604	802883	801134	1750	1750	98.6	NC_004829	NC_018407
958610	956357	899839	897571	2254	2269	87.0	NC_004829	NC_018407
71280	71742	71264	71726	463	463	98.0	NC_004829	NC_018407
214476	215097	222593	223214	622	622	98.5	NC_004829	NC_018407
804485	803693	749107	748315	793	793	99.6	NC_004829	NC_018407
560329	560875	502755	503301	547	547	98.8	NC_004829	NC_018407
564909	563967	507335	506393	943	943	97.1	NC_004829	NC_018407
703956	704397	648838	649279	442	442	100.0	NC_004829	NC_018407
707666	707117	652548	651999	550	550	100.0	NC_004829	NC_018407
780686	777110	725305	721729	3577	3577	98.4	NC_004829	NC_018407
792256	790888	736876	735508	1369	1369	99.3	NC_004829	NC_018407
992382	990276	933570	931473	2107	2098	98.1	NC_004829	NC_018407
36370	36637	36349	36616	268	268	98.8	NC_004829	NC_018407
68111	68438	68095	68422	328	328	100.0	NC_004829	NC_018407
108610	109717	108590	109697	1108	1108	99.1	NC_004829	NC_018407
181357	181867	180153	180663	511	511	98.2	NC_004829	NC_018407
245763	246546	253850	254633	784	784	99.6	NC_004829	NC_018407
248522	249917	256610	258005	1396	1396	99.5	NC_004829	NC_018407
253105	255361	781266	778629	2257	2638	72.9	NC_004829	NC_018407
533152	535102	472779	474729	1951	1951	99.3	NC_004829	NC_018407
644506	643564	592281	591339	943	943	99.0	NC_004829	NC_018407
648825	647862	596600	595637	964	964	99.6	NC_004829	NC_018407
236638	238387	244735	246484	1750	1750	99.8	NC_004829	NC_018407
614705	617123	562481	564899	2419	2419	97.7	NC_004829	NC_018407
543681	542670	484715	483704	1012	1012	98.2	NC_004829	NC_018407
647754	646629	595529	594404	1126	1126	99.7	NC_004829	NC_018407
799731	797799	744351	742419	1933	1933	99.2	NC_004829	NC_018407
803577	802554	748197	747174	1024	1024	98.8	NC_004829	NC_018407
221296	222106	229359	230169	811	811	98.8	NC_004829	NC_018407
748046	748427	692804	693185	382	382	99.2	NC_004829	NC_018407
751639	749497	696414	694254	2143	2161	96.8	NC_004829	NC_018407
753703	751921	698478	696696	1783	1783	99.8	NC_004829	NC_018407
755653	756853	700428	701628	1201	1201	98.2	NC_004829	NC_018407
759378	757623	704151	702396	1756	1756	98.8	NC_004829	NC_018407
388970	388478	355403	354911	493	493	100.0	NC_004829	NC_018407
390893	389339	357464	355772	1555	1693	99.2	NC_004829	NC_018407
505244	507095	444877	446725	1852	1849	95.6	NC_004829	NC_018407
639387	637638	587163	585414	1750	1750	99.1	NC_004829	NC_018407
72746	73304	72730	73288	559	559	99.4	NC_004829	NC_018407
210115	213067	218232	221184	2953	2953	99.8	NC_004829	NC_018407
301320	301902	286790	287372	583	583	98.9	NC_004829	NC_018407
462863	462572	429222	428931	292	292	100.0	NC_004829	NC_018407
858974	858530	811504	811060	445	445	100.0	NC_004829	NC_018407
350235	353025	335697	338487	2791	2791	99.3	NC_004829	NC_018407
557595	557100	498629	498134	496	496	100.0	NC_004829	NC_018407
692635	691717	637614	636696	919	919	99.3	NC_004829	NC_018407
867050	866225	819588	818763	826	826	97.4	NC_004829	NC_018407
869456	868751	821994	821289	706	706	98.7	NC_004829	NC_018407
872352	872139	824890	824677	214	214	100.0	NC_004829	NC_018407
34809	35433	34788	35412	625	625	99.5	NC_004829	NC_018407
106936	107488	106916	107468	553	553	99.4	NC_004829	NC_018407
180975	181185	179771	179981	211	211	100.0	NC_004829	NC_018407
289503	291576	273625	275710	2074	2086	98.5	NC_004829	NC_018407
442730	445424	409144	411838	2695	2695	99.4	NC_004829	NC_018407
580533	579747	522961	522175	787	787	98.4	NC_004829	NC_018407
344757	345624	330220	331087	868	868	99.3	NC_004829	NC_018407
556247	555521	497281	496555	727	727	100.0	NC_004829	NC_018407
703926	702546	648808	647428	1381	1381	98.0	NC_004829	NC_018407
865215	864342	817753	816880	874	874	99.3	NC_004829	NC_018407
424333	424930	390758	391355	598	598	99.4	NC_004829	NC_018407
993963	992544	935150	933731	1420	1420	98.3	NC_004829	NC_018407
32466	34764	32445	34743	2299	2299	100.0	NC_004829	NC_018407
1003244	1001882	944432	943070	1363	1363	100.0	NC_004829	NC_018407
1004638	1004005	945826	945193	634	634	99.5	NC_004829	NC_018407
1008475	1005934	949663	947122	2542	2542	98.6	NC_004829	NC_018407
1011601	1010632	952789	951820	970	970	100.0	NC_004829	NC_018407
396809	397367	363234	363792	559	559	99.4	NC_004829	NC_018407
401178	401613	367603	368038	436	436	97.2	NC_004829	NC_018407
403050	404181	369475	370606	1132	1132	94.6	NC_004829	NC_018407
405256	406153	371680	372577	898	898	93.6	NC_004829	NC_018407
341405	341663	326841	327126	259	286	100.0	NC_004829	NC_018407
548755	548026	489789	489060	730	730	100.0	NC_004829	NC_018407
690525	689538	635504	634517	988	988	99.6	NC_004829	NC_018407
863063	864008	815601	816546	946	946	98.0	NC_004829	NC_018407
887625	888435	840157	840967	811	811	100.0	NC_004829	NC_018407
515327	515522	454958	455153	196	196	100.0	NC_004829	NC_018407
624096	622455	571876	570235	1642	1642	99.6	NC_004829	NC_018407
762320	763187	707094	707961	868	868	96.5	NC_004829	NC_018407
912799	913246	865333	865780	448	448	99.3	NC_004829	NC_018407
924040	924370	876572	876902	331	331	99.0	NC_004829	NC_018407
890627	891461	843162	843996	835	835	99.2	NC_004829	NC_018407
226607	229796	234716	237893	3190	3178	97.1	NC_004829	NC_018407
425483	427040	391908	393465	1558	1558	100.0	NC_004829	NC_018407
905149	906022	857683	858556	874	874	99.6	NC_004829	NC_018407
325283	326708	310749	312174	1426	1426	99.5	NC_004829	NC_018407
525972	526275	465600	465903	304	304	99.0	NC_004829	NC_018407
664011	662406	609000	607395	1606	1606	99.2	NC_004829	NC_018407
738448	738034	683315	682901	415	415	99.2	NC_004829	NC_018407
743846	743420	688622	688196	427	427	100.0	NC_004829	NC_018407
70864	71281	70848	71265	418	418	99.2	NC_004829	NC_018407
115063	118444	115043	118424	3382	3382	99.3	NC_004829	NC_018407
245143	245680	253230	253767	538	538	100.0	NC_004829	NC_018407
250060	250483	258148	258571	424	424	100.0	NC_004829	NC_018407
406414	407431	372836	373853	1018	1018	99.7	NC_004829	NC_018407
535094	536045	474721	475672	952	952	98.1	NC_004829	NC_018407
542671	541951	483705	482985	721	721	98.3	NC_004829	NC_018407
794290	793162	738910	737782	1129	1129	97.6	NC_004829	NC_018407
890415	890268	842947	842800	148	148	100.0	NC_004829	NC_018407
894948	895440	847482	847974	493	493	99.3	NC_004829	NC_018407
110557	115042	110537	115022	4486	4486	99.8	NC_004829	NC_018407
240576	242199	248663	250286	1624	1624	99.0	NC_004829	NC_018407
410535	409197	376955	375617	1339	1339	99.5	NC_004829	NC_018407
640203	639570	587978	587345	634	634	99.0	NC_004829	NC_018407
796889	794306	741509	738926	2584	2584	98.7	NC_004829	NC_018407
893496	893994	846030	846528	499	499	100.0	NC_004829	NC_018407
232729	235291	240826	243376	2563	2551	97.7	NC_004829	NC_018407
427047	427917	393472	394342	871	871	99.3	NC_004829	NC_018407
612790	612094	560566	559870	697	697	98.2	NC_004829	NC_018407
835529	833558	768667	766411	1972	2257	56.99	NC_004829	NC_018407
1004019	1003236	945207	944424	784	784	99.6	NC_004829	NC_018407
1005917	1004654	947105	945842	1264	1264	98.8	NC_004829	NC_018407
1010440	1008493	951628	949681	1948	1948	99.5	NC_004829	NC_018407
1012779	1011603	953967	952791	1177	1177	99.7	NC_004829	NC_018407
397436	398156	363861	364581	721	721	92.0	NC_004829	NC_018407
398563	399370	364988	365795	808	808	100.0	NC_004829	NC_018407
399376	400015	365801	366440	640	640	98.1	NC_004829	NC_018407
399995	401192	366420	367617	1198	1198	97.4	NC_004829	NC_018407
401616	403017	368041	369442	1402	1402	99.3	NC_004829	NC_018407
721805	720752	666669	665616	1054	1054	99.4	NC_004829	NC_018407
724918	721813	669782	666677	3106	3106	99.1	NC_004829	NC_018407
732107	731135	676972	676000	973	973	99.3	NC_004829	NC_018407
732800	732206	677665	677071	595	595	97.9	NC_004829	NC_018407
879041	877760	831573	830286	1282	1288	98.8	NC_004829	NC_018407
879896	879071	832428	831603	826	826	99.2	NC_004829	NC_018407
881158	879895	833690	832427	1264	1264	99.7	NC_004829	NC_018407
882532	881944	835064	834476	589	589	98.9	NC_004829	NC_018407
884841	883263	837374	835796	1579	1579	99.4	NC_004829	NC_018407
886991	887720	839523	840252	730	730	99.5	NC_004829	NC_018407
242209	245140	250296	253227	2932	2932	99.4	NC_004829	NC_018407
543742	545602	484775	486635	1861	1861	99.8	NC_004829	NC_018407
793163	792245	737783	736865	919	919	99.0	NC_004829	NC_018407
891838	893497	844372	846031	1660	1660	99.6	NC_004829	NC_018407
218066	221297	226183	229360	3232	3178	95.1	NC_004829	NC_018407
427920	429336	394345	395761	1417	1417	100.0	NC_004829	NC_018407
617883	617214	565660	564991	670	670	98.6	NC_004829	NC_018407
524016	525819	463644	465447	1804	1804	98.0	NC_004829	NC_018407
527865	528378	467493	468006	514	514	98.2	NC_004829	NC_018407
235369	236629	243466	244726	1261	1261	99.2	NC_004829	NC_018407
430640	431501	397065	397926	862	862	99.6	NC_004829	NC_018407
747292	747694	692045	692447	403	403	98.4	NC_004829	NC_018407
906032	907136	858566	859670	1105	1105	99.7	NC_004829	NC_018407
520808	520043	460420	459703	766	718	94.8	NC_004829	NC_018407
667880	666884	612869	611873	997	997	97.8	NC_004829	NC_018407
17967	16776	17935	16744	1192	1192	99.2	NC_004829	NC_018407
61223	60203	61207	60187	1021	1021	100.0	NC_004829	NC_018407
95389	95662	95369	95642	274	274	100.0	NC_004829	NC_018407
423046	423940	389471	390365	895	895	98.3	NC_004829	NC_018407
675724	674557	620701	619534	1168	1168	97.6	NC_004829	NC_018407
677611	675844	622588	620821	1768	1768	99.3	NC_004829	NC_018407
678950	677612	623927	622589	1339	1339	99.7	NC_004829	NC_018407
679776	680403	624753	625380	628	628	99.5	NC_004829	NC_018407
684684	682716	629664	627696	1969	1969	98.3	NC_004829	NC_018407
687462	685737	632442	630717	1726	1726	99.4	NC_004829	NC_018407
814383	813672	759005	758294	712	712	100.0	NC_004829	NC_018407
817047	815394	761666	760016	1654	1651	98.0	NC_004829	NC_018407
432833	433862	399260	400289	1030	1030	99.7	NC_004829	NC_018407
618480	617904	566257	565681	577	577	98.9	NC_004829	NC_018407
907197	907872	859731	860406	676	676	100.0	NC_004829	NC_018407
326914	327331	312380	312797	418	418	100.0	NC_004829	NC_018407
526967	527879	466595	467507	913	913	98.6	NC_004829	NC_018407
735797	734555	680663	679421	1243	1243	95.8	NC_004829	NC_018407
938418	937380	886996	885958	1039	1039	99.7	NC_004829	NC_018407
21203	20690	21172	20656	514	517	99.4	NC_004829	NC_018407
60201	59745	60185	59729	457	457	99.3	NC_004829	NC_018407
217126	217951	225243	226068	826	826	98.9	NC_004829	NC_018407
315222	318729	300694	304201	3508	3508	98.2	NC_004829	NC_018407
322801	323548	308267	309014	748	748	100.0	NC_004829	NC_018407
466574	468269	434370	436065	1696	1696	100.0	NC_004829	NC_018407
655376	653891	603153	601674	1486	1480	95.0	NC_004829	NC_018407
808898	807386	753520	752008	1513	1513	100.0	NC_004829	NC_018407
977289	977991	918484	919186	703	703	99.5	NC_004829	NC_018407
175945	177028	174742	175825	1084	1084	100.0	NC_004829	NC_018407
435379	437140	401796	403557	1762	1762	98.8	NC_004829	NC_018407
909660	910524	862194	863058	865	865	97.9	NC_004829	NC_018407
923127	924054	875659	876586	928	928	99.0	NC_004829	NC_018407
418366	418759	384791	385184	394	394	100.0	NC_004829	NC_018407
569130	568332	511556	510758	799	799	99.6	NC_004829	NC_018407
705778	705445	650660	650327	334	334	100.0	NC_004829	NC_018407
790886	789983	735506	734603	904	904	98.0	NC_004829	NC_018407
872009	871634	824547	824172	376	376	100.0	NC_004829	NC_018407
68484	69336	68468	69320	853	853	100.0	NC_004829	NC_018407
407430	408537	373852	374959	1108	1108	100.0	NC_004829	NC_018407
181906	182272	180702	181065	367	364	97.5	NC_004829	NC_018407
411788	410540	378208	376960	1249	1249	99.5	NC_004829	NC_018407
414338	415064	380706	381483	727	778	93.8	NC_004829	NC_018407
642368	640193	590143	587968	2176	2176	99.8	NC_004829	NC_018407
797467	796906	742087	741526	562	562	100.0	NC_004829	NC_018407
889027	888466	841559	840998	562	562	99.4	NC_004829	NC_018407
222173	223058	230236	231154	886	919	93.7	NC_004829	NC_018407
429720	430647	396145	397072	928	928	98.3	NC_004829	NC_018407
614020	614692	561796	562468	673	673	100.0	NC_004829	NC_018407
907964	908414	860498	860948	451	451	100.0	NC_004829	NC_018407
94409	94955	94389	94935	547	547	100.0	NC_004829	NC_018407
142654	144529	141465	143334	1876	1870	97.2	NC_004829	NC_018407
195010	193267	204535	202792	1744	1744	100.0	NC_004829	NC_018407
392702	391808	359138	358244	895	895	99.3	NC_004829	NC_018407
629510	630155	577288	577933	646	646	98.5	NC_004829	NC_018407
634089	632751	581867	580529	1339	1339	99.3	NC_004829	NC_018407
846974	845468	799504	798007	1507	1498	93.8	NC_004829	NC_018407
952672	949384	893886	890595	3289	3292	98.5	NC_004829	NC_018407
72032	72407	72016	72391	376	376	100.0	NC_004829	NC_018407
208049	208970	216166	217087	922	922	97.7	NC_004829	NC_018407
1886	2675	1886	2675	790	790	100.0	NC_018407	NC_018408
2664	3144	2664	3144	481	481	100.0	NC_018407	NC_018408
3159	4545	3159	4545	1387	1387	100.0	NC_018407	NC_018408
4669	5077	4669	5077	409	409	100.0	NC_018407	NC_018408
5125	6073	5125	6073	949	949	100.0	NC_018407	NC_018408
6642	8289	6642	8289	1648	1648	99.8	NC_018407	NC_018408
8383	8533	8383	8533	151	151	100.0	NC_018407	NC_018408
8544	8892	8544	8892	349	349	100.0	NC_018407	NC_018408
8896	10048	8896	10048	1153	1153	100.0	NC_018407	NC_018408
10047	10854	10047	10854	808	808	100.0	NC_018407	NC_018408
10768	11554	10768	11554	787	787	100.0	NC_018407	NC_018408
11566	13216	11566	13216	1651	1651	100.0	NC_018407	NC_018408
13224	14394	13224	14394	1171	1171	100.0	NC_018407	NC_018408
15180	14448	15180	14448	733	733	100.0	NC_018407	NC_018408
16706	15179	16706	15179	1528	1528	100.0	NC_018407	NC_018408
17935	16744	17935	16744	1192	1192	100.0	NC_018407	NC_018408
20430	18177	20430	18177	2254	2254	100.0	NC_018407	NC_018408
21172	20656	21172	20656	517	517	100.0	NC_018407	NC_018408
21299	22127	21299	22127	829	829	100.0	NC_018407	NC_018408
23824	22123	23824	22123	1702	1702	100.0	NC_018407	NC_018408
24255	28341	24255	28341	4087	4087	100.0	NC_018407	NC_018408
28344	29844	28344	29844	1501	1501	100.0	NC_018407	NC_018408
30411	30927	30411	30927	517	517	100.0	NC_018407	NC_018408
31400	31868	31400	31868	469	469	100.0	NC_018407	NC_018408
31874	32420	31874	32420	547	547	100.0	NC_018407	NC_018408
32445	34743	32445	34743	2299	2299	100.0	NC_018407	NC_018408
34788	35412	34788	35412	625	625	100.0	NC_018407	NC_018408
35401	36292	35401	36292	892	892	100.0	NC_018407	NC_018408
36349	36616	36349	36616	268	268	100.0	NC_018407	NC_018408
36680	38669	36680	38669	1990	1990	100.0	NC_018407	NC_018408
53765	55724	53765	55724	1960	1960	100.0	NC_018407	NC_018408
55716	56694	55716	56694	979	979	100.0	NC_018407	NC_018408
56696	57383	56696	57383	688	688	100.0	NC_018407	NC_018408
59633	57464	59633	57464	2170	2170	100.0	NC_018407	NC_018408
60185	59729	60185	59729	457	457	100.0	NC_018407	NC_018408
61207	60187	61207	60187	1021	1021	100.0	NC_018407	NC_018408
61752	62622	61752	62622	871	871	100.0	NC_018407	NC_018408
62621	63575	62621	63575	955	955	100.0	NC_018407	NC_018408
64573	64366	64573	64366	208	208	100.0	NC_018407	NC_018408
66077	65195	66077	65195	883	883	99.6	NC_018407	NC_018408
307173	308268	307209	308310	1096	1102	99.4	NC_018407	NC_018408
567478	567820	596657	596999	343	343	100.0	NC_018407	NC_018408
709207	708337	742045	741175	871	871	100.0	NC_018407	NC_018408
863297	865331	896178	898212	2035	2035	100.0	NC_018407	NC_018408
871303	869113	904184	901994	2191	2191	99.8	NC_018407	NC_018408
255240	255720	255236	255716	481	481	100.0	NC_018407	NC_018408
476273	476498	505440	505665	226	226	100.0	NC_018407	NC_018408
590143	587968	619322	617147	2176	2176	100.0	NC_018407	NC_018408
792777	792249	825657	825129	529	529	100.0	NC_018407	NC_018408
914246	912098	946520	944372	2149	2149	100.0	NC_018407	NC_018408
429222	428931	429300	429009	292	292	100.0	NC_018407	NC_018408
577922	578207	607101	607386	286	286	100.0	NC_018407	NC_018408
736876	735508	769714	768346	1369	1369	100.0	NC_018407	NC_018408
846030	846528	878911	879409	499	499	100.0	NC_018407	NC_018408
573055	572314	602234	601493	742	742	100.0	NC_018407	NC_018408
862194	863058	895075	895939	865	865	100.0	NC_018407	NC_018408
253230	253767	253226	253763	538	538	100.0	NC_018407	NC_018408
472779	474729	501946	503896	1951	1951	100.0	NC_018407	NC_018408
482983	480727	512150	509894	2257	2257	100.0	NC_018407	NC_018408
796026	795723	828906	828603	304	304	100.0	NC_018407	NC_018408
610829	609302	640008	638481	1528	1528	100.0	NC_018407	NC_018408
347677	348637	347742	348702	961	961	100.0	NC_018407	NC_018408
438454	439243	438532	439321	790	790	100.0	NC_018407	NC_018408
585139	583315	614318	612494	1825	1825	100.0	NC_018407	NC_018408
128913	129927	128913	129927	1015	1015	100.0	NC_018407	NC_018408
448796	448346	477963	477513	451	451	100.0	NC_018407	NC_018408
570236	568745	599415	597924	1492	1492	100.0	NC_018407	NC_018408
715996	710242	748834	743080	5755	5755	100.0	NC_018407	NC_018408
865333	865780	898214	898661	448	448	100.0	NC_018407	NC_018408
871782	875592	904663	908473	3811	3811	100.0	NC_018407	NC_018408
773364	771417	806220	804273	1948	1948	100.0	NC_018407	NC_018408
778249	776122	811111	808984	2128	2128	100.0	NC_018407	NC_018408
897552	893955	929838	926241	3598	3598	99.9	NC_018407	NC_018408
155443	158152	155449	158158	2710	2710	99.8	NC_018407	NC_018408
159083	160037	159089	160043	955	955	100.0	NC_018407	NC_018408
